id,username,fullname,text,likes,retweets,replies,quotes,date,word_count,text_length,link
97,DixiXylo,Dixi (et salvavi...),"Jak obiecał Prezydent Trzaskowski, staliśmy się beneficjantami paktu... Dostajemy po mordzie.",10,2,1,0,"Jul 22, 2025 · 9:34 AM UTC",11,93,https://nitter.net/DixiXylo/status/1947591130763120797#m
98,MaekMarek,Marek,W Twoich snach😅,0,0,0,0,"Jul 22, 2025 · 10:29 AM UTC",3,15,https://nitter.net/MaekMarek/status/1947604832774459845#m
99,stan_konieczny,Stan Konieczny 🇦🇲 🇵🇱 🇱🇹 🇺🇦 🇻🇦,"Dlaczego wy, lemingi jesteście aż tak głupi? Większość wybrala, co policzyło 250 tys. Osób, potwierdziła i ogłosiła PKW, a protesty rozpatrzył SN i też uznał wybory za ważne, a błędy za nie majce wplywy na wynik wyborów. Trzaskowski, Tusk i Murański przegrali. Zrozumcie to.",0,0,0,0,"Jul 22, 2025 · 10:29 AM UTC",44,274,https://nitter.net/stan_konieczny/status/1947604818400358714#m
100,Reni2218,Reni22 🇵🇱🇨🇭,"Gdyby Trzaskowski wygrał setkami tys. głosów, to po wykryciu nawet tylko w 1 komisji fałszerstwa, kaczysci sparaliżowaliby kraj kibolami, domagając się przeliczenia wszystkich głosów. I co?Nie przeliczyliby? Spoko! W tydzień by to ogarnęli…bo każdy głos się liczy, co nie?",0,0,0,0,"Jul 22, 2025 · 10:28 AM UTC",39,272,https://nitter.net/Reni2218/status/1947604689182224721#m
101,MSchreiberM,Marianna Schreiber,Jak tam Panie @trzaskowski_ ? Coś na ten temat?,199,23,38,0,"Jul 22, 2025 · 7:40 AM UTC",9,47,https://nitter.net/MSchreiberM/status/1947562457884479538#m
102,Wartlomiej,ბართლომე ვანოტი,+Campus to impreza jednoznacznie kojarząca się z Trzaskowskim. A Trzaskowski to symbol porażki i frajerstwa. Więc nie dziwi rezygnacja.,0,0,0,0,"Jul 22, 2025 · 10:26 AM UTC",19,135,https://nitter.net/Wartlomiej/status/1947604215632658504#m
103,SpartanWojtek,Wojtek Spartan 2.0 Aristodemos - Spartiata,Zrobi Pan coś tym? Czy tylko potańczy politycznie nad trumnami?,26,6,0,0,"Jul 22, 2025 · 8:23 AM UTC",10,63,https://nitter.net/SpartanWojtek/status/1947573234225823758#m
104,MMKulikowski,Michał M. Kulikowski,Zachowaniem podobni do bylego Pani zapinacza @PCzarnecki83,0,0,0,0,"Jul 22, 2025 · 10:42 AM UTC",7,58,https://nitter.net/MMKulikowski/status/1947608075667734620#m
105,MarekMa25175489,Marek Markowski,"Wy nawet nie macie pojęcia jakiego nieszczęścia uniknęła Polska wybierając na Prezydenta RP @NawrockiKn Gdyby wygrał Trzaskowski już dzisiaj mieliby gotowe czekające na podpis ustawy o cenzurze, o migracji, o oddaniu Polski w ręce Niemiec. Jeszcze Polska nie zginęła.",3530,750,173,7,"Jul 20, 2025 · 12:57 PM UTC",39,267,https://nitter.net/MarekMa25175489/status/1946917384817664433#m
106,Marek1784427,Marek,"Naprawdę my Polacy mamy dużo szczęścia, że nie wygrał Trzaskowski wyborów, bo nie długo bylibyśmy landem niemieckim.",0,0,0,0,"Jul 22, 2025 · 10:41 AM UTC",17,116,https://nitter.net/Marek1784427/status/1947607973372825874#m
107,Uszczypacki,Henryk,Trzaskowski by wygrał gdyby nie trzaskowski,0,0,0,0,"Jul 22, 2025 · 10:41 AM UTC",6,43,https://nitter.net/Uszczypacki/status/1947607969266602418#m
108,WojSadurski,Wojciech Sadurski,"Oficjalne stanowiska o wynikach wyborów (w luźnej parafrazie): „PKW: Nawrocki chyba dostał trochę więcej głosów niż Trzaskowski, ale trudno powiedzieć ile, bo były przekręty. Niech się wypowie Sąd Najwyższy. Izba Przebierańców: Nawrocki wygrał, wygrał, wygrał! Hura! Marszałek Hołownia: Czy są głosy sprzeciwu? Nie widzę, nie słyszę”. Kurtyna.",3022,852,206,35,"Jul 17, 2025 · 8:40 PM UTC",47,343,https://nitter.net/WojSadurski/status/1945946721445728391#m
109,topboyfloor,top boy floor,"proszę Pani, przecież już minute po zakończeniu głosowania było wiadomo kto wygrał. Pan Rafał Trzaskowski nie sfałszował wyborów.",0,0,0,0,"Jul 22, 2025 · 10:39 AM UTC",18,129,https://nitter.net/topboyfloor/status/1947607430608667064#m
110,AlexDataa,Aleksander Data,"Ja bym powiedział, że to przez przeżarte polityką mózgi. Sympatie tych co komentują są znane. A Warszawa = Trzaskowski = zło. Wilanów = zło. Ludzie chorzy na politykę przestali mieć poglądy na sprawy wydawałoby się neutralne politycznie.",1,0,0,0,"Jul 22, 2025 · 10:39 AM UTC",37,237,https://nitter.net/AlexDataa/status/1947607366763221158#m
111,Sebasti62420282,PanKracy,Ściemniacz,0,0,0,0,"Jul 22, 2025 · 10:39 AM UTC",1,10,https://nitter.net/Sebasti62420282/status/1947607340460683333#m
112,tiktoker_pol,P I N O D L,Oj bym tam byl oj oj oj,0,0,0,0,"Jul 22, 2025 · 10:38 AM UTC",7,23,https://nitter.net/tiktoker_pol/status/1947607174860931137#m
113,DamianRR1,Damian RR,Roman naprawdę wmówił swojej silnej sekcie że pisiory w opozycji sfałszowali wybory 🤯🤯 dobrze że Trzaskowski nie idzie w narrację tej ciemnoty👍,0,0,0,0,"Jul 22, 2025 · 10:38 AM UTC",22,143,https://nitter.net/DamianRR1/status/1947607063049474344#m
114,Grazyna04,Grażyna,"No cóż, może masz rację.",1,0,0,0,"Jul 22, 2025 · 10:38 AM UTC",5,24,https://nitter.net/Grazyna04/status/1947607057525346641#m
115,WojPawelczyk,Wojciech Pawelczyk,"Warsaw is no longer a safe city, thanks to its globalist mayor Rafał Trzaskowski who almost became the next President of Poland...",21,12,2,1,"Jul 22, 2025 · 9:24 AM UTC",22,130,https://nitter.net/WojPawelczyk/status/1947588642974597324#m
116,cro_vv,CroVV,"Kto jak kto, ale Rafał akurat się nie spłakał. O wynik wyborów trzeba kunia pytać.",0,0,0,0,"Jul 22, 2025 · 10:37 AM UTC",15,82,https://nitter.net/cro_vv/status/1947606805791568041#m
117,Lukson1992,Syn Janusza,Ale po 21:00 było głośno😉,0,0,0,0,"Jul 22, 2025 · 10:36 AM UTC",5,25,https://nitter.net/Lukson1992/status/1947606775068287084#m
118,KamilLipsk28381,Kamil Lipski,"Ale Murzyni będa mieli używnaie w takich strefach! Nie możesz krzyczeć, bo to strefa ciszy!",0,0,0,0,"Jul 22, 2025 · 10:36 AM UTC",15,91,https://nitter.net/KamilLipsk28381/status/1947606638405288415#m
119,SpartanWojtek,Wojtek Spartan 2.0 Aristodemos - Spartiata,Zrobi Pan coś tym? Czy tylko potańczy politycznie nad trumnami?,26,6,0,0,"Jul 22, 2025 · 8:23 AM UTC",10,63,https://nitter.net/SpartanWojtek/status/1947573234225823758#m
120,AniaRegu,Sofia🐈,Ah ten Trzaskowski 😅,0,0,0,0,"Jul 22, 2025 · 10:35 AM UTC",4,20,https://nitter.net/AniaRegu/status/1947606399648678096#m
121,Anna_Hev,HAnna Hevert,"Wymiarem sprawiedliwości rządzi PiS, czy KO15X? Wybory wygrał Trzaskowski, czy alfons? ... bo to Polska właśnie.",91,6,25,0,"Jul 22, 2025 · 9:10 AM UTC",16,112,https://nitter.net/Anna_Hev/status/1947584997705322538#m
122,PsotnyTomasz,Tomasz,"Nawet Trzaskowski wie, że tu bajki dla idiotów z grupy słabi razem. Upadek waszych mózgów jest spektakularny!",0,0,0,0,"Jul 22, 2025 · 10:34 AM UTC",17,109,https://nitter.net/PsotnyTomasz/status/1947606146669547795#m
123,Ultramaryna_PL,Ultramaryna,Będzie jakaś strefa dla promowania onanizmu?,0,0,0,0,"Jul 22, 2025 · 10:33 AM UTC",6,44,https://nitter.net/Ultramaryna_PL/status/1947605825880793398#m
124,szkolaszpiegow,XO,"Rafał @trzaskowski_ - chociaż to załatw. Czy znowu jakieś ""obiektywne przeszkody"" staną na drodze likwidacji tego wrzodu na twarzy Warszawy? Zrób cokolwiek, za co cie tu pozytywnie zapamiętamy. Ty już wszystko przerżnąłeś, co mogłeś, wiec znajdź jaja i zawieź mu to na Żoliborz.",75,18,9,1,"Jul 22, 2025 · 8:19 AM UTC",43,278,https://nitter.net/szkolaszpiegow/status/1947572219204538488#m
125,davvid_82,Davvid m 🇵🇱,Esbeckie Geny to ma pan Rafał Trzaskowski prawda ? Ze strony mamy.,0,0,0,0,"Jul 22, 2025 · 10:31 AM UTC",12,66,https://nitter.net/davvid_82/status/1947605372535029870#m
126,A2T3D2,Quantum Goat,Zfrajda czlowiek definiujący porazke,0,0,0,0,"Jul 22, 2025 · 10:31 AM UTC",4,36,https://nitter.net/A2T3D2/status/1947605340138225773#m
127,DoktorJekHyde,Doktor JekHyde,Sprytnie to sobie @OficjalnyJK i @pisorgpl wymyślił. Posadził na tronie i @NawrockiKn i #batyr a. Szach i mat. Nawrocki to nie twoja bajka? Masz Batyra w pakiecie. A to była właśnie TA szansa @trzaskowski_ @ko_klub @donaldtusk ... etc...,0,0,0,0,"Jul 22, 2025 · 10:30 AM UTC",38,237,https://nitter.net/DoktorJekHyde/status/1947605244390658270#m
128,bartosik_tomasz,Tomasz Bartosik,"Twój iloraz inteligencji zna , całe Ziobro.",0,0,0,0,"Jul 22, 2025 · 10:30 AM UTC",7,43,https://nitter.net/bartosik_tomasz/status/1947605077306577413#m
129,kozzackz,Zet.Kozak,"No dobrze, ale zgodnie z modelem dr Kontka te na korzyść Nawrockiego się nie liczą, więc Trzaskowski dużo nadrobił i jest już blisko, coraz bliżej wygranej.",0,0,0,0,"Jul 22, 2025 · 10:30 AM UTC",26,156,https://nitter.net/kozzackz/status/1947605049015677350#m
130,CDzwoni,Zygfryd Czaban,"Wiecie, że Trzaskowski pewnie by wygrał gdyby nie Murański?",996,105,156,8,"Jul 21, 2025 · 7:41 PM UTC",9,59,https://nitter.net/CDzwoni/status/1947381351403213075#m
131,DixiXylo,Dixi (et salvavi...),"Jak obiecał Prezydent Trzaskowski, staliśmy się beneficjantami paktu... Dostajemy po mordzie.",10,2,1,0,"Jul 22, 2025 · 9:34 AM UTC",11,93,https://nitter.net/DixiXylo/status/1947591130763120797#m
132,MaekMarek,Marek,W Twoich snach😅,0,0,0,0,"Jul 22, 2025 · 10:29 AM UTC",3,15,https://nitter.net/MaekMarek/status/1947604832774459845#m
133,stan_konieczny,Stan Konieczny 🇦🇲 🇵🇱 🇱🇹 🇺🇦 🇻🇦,"Dlaczego wy, lemingi jesteście aż tak głupi? Większość wybrala, co policzyło 250 tys. Osób, potwierdziła i ogłosiła PKW, a protesty rozpatrzył SN i też uznał wybory za ważne, a błędy za nie majce wplywy na wynik wyborów. Trzaskowski, Tusk i Murański przegrali. Zrozumcie to.",0,0,0,0,"Jul 22, 2025 · 10:29 AM UTC",44,274,https://nitter.net/stan_konieczny/status/1947604818400358714#m
134,Reni2218,Reni22 🇵🇱🇨🇭,"Gdyby Trzaskowski wygrał setkami tys. głosów, to po wykryciu nawet tylko w 1 komisji fałszerstwa, kaczysci sparaliżowaliby kraj kibolami, domagając się przeliczenia wszystkich głosów. I co?Nie przeliczyliby? Spoko! W tydzień by to ogarnęli…bo każdy głos się liczy, co nie?",0,0,0,0,"Jul 22, 2025 · 10:28 AM UTC",39,272,https://nitter.net/Reni2218/status/1947604689182224721#m
135,MSchreiberM,Marianna Schreiber,Jak tam Panie @trzaskowski_ ? Coś na ten temat?,199,23,38,0,"Jul 22, 2025 · 7:40 AM UTC",9,47,https://nitter.net/MSchreiberM/status/1947562457884479538#m
136,Wartlomiej,ბართლომე ვანოტი,+Campus to impreza jednoznacznie kojarząca się z Trzaskowskim. A Trzaskowski to symbol porażki i frajerstwa. Więc nie dziwi rezygnacja.,0,0,0,0,"Jul 22, 2025 · 10:26 AM UTC",19,135,https://nitter.net/Wartlomiej/status/1947604215632658504#m
137,SpartanWojtek,Wojtek Spartan 2.0 Aristodemos - Spartiata,Zrobi Pan coś tym? Czy tylko potańczy politycznie nad trumnami?,26,6,0,0,"Jul 22, 2025 · 8:23 AM UTC",10,63,https://nitter.net/SpartanWojtek/status/1947573234225823758#m
138,MMKulikowski,Michał M. Kulikowski,Zachowaniem podobni do bylego Pani zapinacza @PCzarnecki83,0,0,0,0,"Jul 22, 2025 · 10:42 AM UTC",7,58,https://nitter.net/MMKulikowski/status/1947608075667734620#m
139,MarekMa25175489,Marek Markowski,"Wy nawet nie macie pojęcia jakiego nieszczęścia uniknęła Polska wybierając na Prezydenta RP @NawrockiKn Gdyby wygrał Trzaskowski już dzisiaj mieliby gotowe czekające na podpis ustawy o cenzurze, o migracji, o oddaniu Polski w ręce Niemiec. Jeszcze Polska nie zginęła.",3530,750,173,7,"Jul 20, 2025 · 12:57 PM UTC",39,267,https://nitter.net/MarekMa25175489/status/1946917384817664433#m
140,Marek1784427,Marek,"Naprawdę my Polacy mamy dużo szczęścia, że nie wygrał Trzaskowski wyborów, bo nie długo bylibyśmy landem niemieckim.",0,0,0,0,"Jul 22, 2025 · 10:41 AM UTC",17,116,https://nitter.net/Marek1784427/status/1947607973372825874#m
141,Uszczypacki,Henryk,Trzaskowski by wygrał gdyby nie trzaskowski,0,0,0,0,"Jul 22, 2025 · 10:41 AM UTC",6,43,https://nitter.net/Uszczypacki/status/1947607969266602418#m
142,WojSadurski,Wojciech Sadurski,"Oficjalne stanowiska o wynikach wyborów (w luźnej parafrazie): „PKW: Nawrocki chyba dostał trochę więcej głosów niż Trzaskowski, ale trudno powiedzieć ile, bo były przekręty. Niech się wypowie Sąd Najwyższy. Izba Przebierańców: Nawrocki wygrał, wygrał, wygrał! Hura! Marszałek Hołownia: Czy są głosy sprzeciwu? Nie widzę, nie słyszę”. Kurtyna.",3022,852,206,35,"Jul 17, 2025 · 8:40 PM UTC",47,343,https://nitter.net/WojSadurski/status/1945946721445728391#m
143,topboyfloor,top boy floor,"proszę Pani, przecież już minute po zakończeniu głosowania było wiadomo kto wygrał. Pan Rafał Trzaskowski nie sfałszował wyborów.",0,0,0,0,"Jul 22, 2025 · 10:39 AM UTC",18,129,https://nitter.net/topboyfloor/status/1947607430608667064#m
144,AlexDataa,Aleksander Data,"Ja bym powiedział, że to przez przeżarte polityką mózgi. Sympatie tych co komentują są znane. A Warszawa = Trzaskowski = zło. Wilanów = zło. Ludzie chorzy na politykę przestali mieć poglądy na sprawy wydawałoby się neutralne politycznie.",1,0,0,0,"Jul 22, 2025 · 10:39 AM UTC",37,237,https://nitter.net/AlexDataa/status/1947607366763221158#m
145,Sebasti62420282,PanKracy,Ściemniacz,0,0,0,0,"Jul 22, 2025 · 10:39 AM UTC",1,10,https://nitter.net/Sebasti62420282/status/1947607340460683333#m
146,tiktoker_pol,P I N O D L,Oj bym tam byl oj oj oj,0,0,0,0,"Jul 22, 2025 · 10:38 AM UTC",7,23,https://nitter.net/tiktoker_pol/status/1947607174860931137#m
147,DamianRR1,Damian RR,Roman naprawdę wmówił swojej silnej sekcie że pisiory w opozycji sfałszowali wybory 🤯🤯 dobrze że Trzaskowski nie idzie w narrację tej ciemnoty👍,0,0,0,0,"Jul 22, 2025 · 10:38 AM UTC",22,143,https://nitter.net/DamianRR1/status/1947607063049474344#m
148,Grazyna04,Grażyna,"No cóż, może masz rację.",1,0,0,0,"Jul 22, 2025 · 10:38 AM UTC",5,24,https://nitter.net/Grazyna04/status/1947607057525346641#m
149,WojPawelczyk,Wojciech Pawelczyk,"Warsaw is no longer a safe city, thanks to its globalist mayor Rafał Trzaskowski who almost became the next President of Poland...",21,12,2,1,"Jul 22, 2025 · 9:24 AM UTC",22,130,https://nitter.net/WojPawelczyk/status/1947588642974597324#m
150,cro_vv,CroVV,"Kto jak kto, ale Rafał akurat się nie spłakał. O wynik wyborów trzeba kunia pytać.",0,0,0,0,"Jul 22, 2025 · 10:37 AM UTC",15,82,https://nitter.net/cro_vv/status/1947606805791568041#m
151,Lukson1992,Syn Janusza,Ale po 21:00 było głośno😉,0,0,0,0,"Jul 22, 2025 · 10:36 AM UTC",5,25,https://nitter.net/Lukson1992/status/1947606775068287084#m
152,KamilLipsk28381,Kamil Lipski,"Ale Murzyni będa mieli używnaie w takich strefach! Nie możesz krzyczeć, bo to strefa ciszy!",0,0,0,0,"Jul 22, 2025 · 10:36 AM UTC",15,91,https://nitter.net/KamilLipsk28381/status/1947606638405288415#m
153,SpartanWojtek,Wojtek Spartan 2.0 Aristodemos - Spartiata,Zrobi Pan coś tym? Czy tylko potańczy politycznie nad trumnami?,26,6,0,0,"Jul 22, 2025 · 8:23 AM UTC",10,63,https://nitter.net/SpartanWojtek/status/1947573234225823758#m
154,AniaRegu,Sofia🐈,Ah ten Trzaskowski 😅,0,0,0,0,"Jul 22, 2025 · 10:35 AM UTC",4,20,https://nitter.net/AniaRegu/status/1947606399648678096#m
155,Anna_Hev,HAnna Hevert,"Wymiarem sprawiedliwości rządzi PiS, czy KO15X? Wybory wygrał Trzaskowski, czy alfons? ... bo to Polska właśnie.",91,6,25,0,"Jul 22, 2025 · 9:10 AM UTC",16,112,https://nitter.net/Anna_Hev/status/1947584997705322538#m
156,PsotnyTomasz,Tomasz,"Nawet Trzaskowski wie, że tu bajki dla idiotów z grupy słabi razem. Upadek waszych mózgów jest spektakularny!",0,0,0,0,"Jul 22, 2025 · 10:34 AM UTC",17,109,https://nitter.net/PsotnyTomasz/status/1947606146669547795#m
157,Ultramaryna_PL,Ultramaryna,Będzie jakaś strefa dla promowania onanizmu?,0,0,0,0,"Jul 22, 2025 · 10:33 AM UTC",6,44,https://nitter.net/Ultramaryna_PL/status/1947605825880793398#m
158,szkolaszpiegow,XO,"Rafał @trzaskowski_ - chociaż to załatw. Czy znowu jakieś ""obiektywne przeszkody"" staną na drodze likwidacji tego wrzodu na twarzy Warszawy? Zrób cokolwiek, za co cie tu pozytywnie zapamiętamy. Ty już wszystko przerżnąłeś, co mogłeś, wiec znajdź jaja i zawieź mu to na Żoliborz.",75,18,9,1,"Jul 22, 2025 · 8:19 AM UTC",43,278,https://nitter.net/szkolaszpiegow/status/1947572219204538488#m
159,davvid_82,Davvid m 🇵🇱,Esbeckie Geny to ma pan Rafał Trzaskowski prawda ? Ze strony mamy.,0,0,0,0,"Jul 22, 2025 · 10:31 AM UTC",12,66,https://nitter.net/davvid_82/status/1947605372535029870#m
160,A2T3D2,Quantum Goat,Zfrajda czlowiek definiujący porazke,0,0,0,0,"Jul 22, 2025 · 10:31 AM UTC",4,36,https://nitter.net/A2T3D2/status/1947605340138225773#m
161,DoktorJekHyde,Doktor JekHyde,Sprytnie to sobie @OficjalnyJK i @pisorgpl wymyślił. Posadził na tronie i @NawrockiKn i #batyr a. Szach i mat. Nawrocki to nie twoja bajka? Masz Batyra w pakiecie. A to była właśnie TA szansa @trzaskowski_ @ko_klub @donaldtusk ... etc...,0,0,0,0,"Jul 22, 2025 · 10:30 AM UTC",38,237,https://nitter.net/DoktorJekHyde/status/1947605244390658270#m
162,bartosik_tomasz,Tomasz Bartosik,"Twój iloraz inteligencji zna , całe Ziobro.",0,0,0,0,"Jul 22, 2025 · 10:30 AM UTC",7,43,https://nitter.net/bartosik_tomasz/status/1947605077306577413#m
163,kozzackz,Zet.Kozak,"No dobrze, ale zgodnie z modelem dr Kontka te na korzyść Nawrockiego się nie liczą, więc Trzaskowski dużo nadrobił i jest już blisko, coraz bliżej wygranej.",0,0,0,0,"Jul 22, 2025 · 10:30 AM UTC",26,156,https://nitter.net/kozzackz/status/1947605049015677350#m
164,CDzwoni,Zygfryd Czaban,"Wiecie, że Trzaskowski pewnie by wygrał gdyby nie Murański?",996,105,156,8,"Jul 21, 2025 · 7:41 PM UTC",9,59,https://nitter.net/CDzwoni/status/1947381351403213075#m
165,DixiXylo,Dixi (et salvavi...),"Jak obiecał Prezydent Trzaskowski, staliśmy się beneficjantami paktu... Dostajemy po mordzie.",10,2,1,0,"Jul 22, 2025 · 9:34 AM UTC",11,93,https://nitter.net/DixiXylo/status/1947591130763120797#m
166,MaekMarek,Marek,W Twoich snach😅,0,0,0,0,"Jul 22, 2025 · 10:29 AM UTC",3,15,https://nitter.net/MaekMarek/status/1947604832774459845#m
167,stan_konieczny,Stan Konieczny 🇦🇲 🇵🇱 🇱🇹 🇺🇦 🇻🇦,"Dlaczego wy, lemingi jesteście aż tak głupi? Większość wybrala, co policzyło 250 tys. Osób, potwierdziła i ogłosiła PKW, a protesty rozpatrzył SN i też uznał wybory za ważne, a błędy za nie majce wplywy na wynik wyborów. Trzaskowski, Tusk i Murański przegrali. Zrozumcie to.",0,0,0,0,"Jul 22, 2025 · 10:29 AM UTC",44,274,https://nitter.net/stan_konieczny/status/1947604818400358714#m
168,Reni2218,Reni22 🇵🇱🇨🇭,"Gdyby Trzaskowski wygrał setkami tys. głosów, to po wykryciu nawet tylko w 1 komisji fałszerstwa, kaczysci sparaliżowaliby kraj kibolami, domagając się przeliczenia wszystkich głosów. I co?Nie przeliczyliby? Spoko! W tydzień by to ogarnęli…bo każdy głos się liczy, co nie?",0,0,0,0,"Jul 22, 2025 · 10:28 AM UTC",39,272,https://nitter.net/Reni2218/status/1947604689182224721#m
169,MSchreiberM,Marianna Schreiber,Jak tam Panie @trzaskowski_ ? Coś na ten temat?,199,23,38,0,"Jul 22, 2025 · 7:40 AM UTC",9,47,https://nitter.net/MSchreiberM/status/1947562457884479538#m
170,Wartlomiej,ბართლომე ვანოტი,+Campus to impreza jednoznacznie kojarząca się z Trzaskowskim. A Trzaskowski to symbol porażki i frajerstwa. Więc nie dziwi rezygnacja.,0,0,0,0,"Jul 22, 2025 · 10:26 AM UTC",19,135,https://nitter.net/Wartlomiej/status/1947604215632658504#m
171,SpartanWojtek,Wojtek Spartan 2.0 Aristodemos - Spartiata,Zrobi Pan coś tym? Czy tylko potańczy politycznie nad trumnami?,26,6,0,0,"Jul 22, 2025 · 8:23 AM UTC",10,63,https://nitter.net/SpartanWojtek/status/1947573234225823758#m
172,MMKulikowski,Michał M. Kulikowski,Zachowaniem podobni do bylego Pani zapinacza @PCzarnecki83,0,0,0,0,"Jul 22, 2025 · 10:42 AM UTC",7,58,https://nitter.net/MMKulikowski/status/1947608075667734620#m
173,MarekMa25175489,Marek Markowski,"Wy nawet nie macie pojęcia jakiego nieszczęścia uniknęła Polska wybierając na Prezydenta RP @NawrockiKn Gdyby wygrał Trzaskowski już dzisiaj mieliby gotowe czekające na podpis ustawy o cenzurze, o migracji, o oddaniu Polski w ręce Niemiec. Jeszcze Polska nie zginęła.",3531,750,173,7,"Jul 20, 2025 · 12:57 PM UTC",39,267,https://nitter.net/MarekMa25175489/status/1946917384817664433#m
174,Marek1784427,Marek,"Naprawdę my Polacy mamy dużo szczęścia, że nie wygrał Trzaskowski wyborów, bo nie długo bylibyśmy landem niemieckim.",0,0,0,0,"Jul 22, 2025 · 10:41 AM UTC",17,116,https://nitter.net/Marek1784427/status/1947607973372825874#m
175,Uszczypacki,Henryk,Trzaskowski by wygrał gdyby nie trzaskowski,0,0,0,0,"Jul 22, 2025 · 10:41 AM UTC",6,43,https://nitter.net/Uszczypacki/status/1947607969266602418#m
176,WojSadurski,Wojciech Sadurski,"Oficjalne stanowiska o wynikach wyborów (w luźnej parafrazie): „PKW: Nawrocki chyba dostał trochę więcej głosów niż Trzaskowski, ale trudno powiedzieć ile, bo były przekręty. Niech się wypowie Sąd Najwyższy. Izba Przebierańców: Nawrocki wygrał, wygrał, wygrał! Hura! Marszałek Hołownia: Czy są głosy sprzeciwu? Nie widzę, nie słyszę”. Kurtyna.",3022,852,206,35,"Jul 17, 2025 · 8:40 PM UTC",47,343,https://nitter.net/WojSadurski/status/1945946721445728391#m
177,topboyfloor,top boy floor,"proszę Pani, przecież już minute po zakończeniu głosowania było wiadomo kto wygrał. Pan Rafał Trzaskowski nie sfałszował wyborów.",0,0,0,0,"Jul 22, 2025 · 10:39 AM UTC",18,129,https://nitter.net/topboyfloor/status/1947607430608667064#m
178,AlexDataa,Aleksander Data,"Ja bym powiedział, że to przez przeżarte polityką mózgi. Sympatie tych co komentują są znane. A Warszawa = Trzaskowski = zło. Wilanów = zło. Ludzie chorzy na politykę przestali mieć poglądy na sprawy wydawałoby się neutralne politycznie.",1,0,0,0,"Jul 22, 2025 · 10:39 AM UTC",37,237,https://nitter.net/AlexDataa/status/1947607366763221158#m
179,Sebasti62420282,PanKracy,Ściemniacz,0,0,0,0,"Jul 22, 2025 · 10:39 AM UTC",1,10,https://nitter.net/Sebasti62420282/status/1947607340460683333#m
180,tiktoker_pol,P I N O D L,Oj bym tam byl oj oj oj,0,0,0,0,"Jul 22, 2025 · 10:38 AM UTC",7,23,https://nitter.net/tiktoker_pol/status/1947607174860931137#m
181,DamianRR1,Damian RR,Roman naprawdę wmówił swojej silnej sekcie że pisiory w opozycji sfałszowali wybory 🤯🤯 dobrze że Trzaskowski nie idzie w narrację tej ciemnoty👍,0,0,0,0,"Jul 22, 2025 · 10:38 AM UTC",22,143,https://nitter.net/DamianRR1/status/1947607063049474344#m
182,Grazyna04,Grażyna,"No cóż, może masz rację.",1,0,0,0,"Jul 22, 2025 · 10:38 AM UTC",5,24,https://nitter.net/Grazyna04/status/1947607057525346641#m
183,WojPawelczyk,Wojciech Pawelczyk,"Warsaw is no longer a safe city, thanks to its globalist mayor Rafał Trzaskowski who almost became the next President of Poland...",21,12,2,1,"Jul 22, 2025 · 9:24 AM UTC",22,130,https://nitter.net/WojPawelczyk/status/1947588642974597324#m
184,cro_vv,CroVV,"Kto jak kto, ale Rafał akurat się nie spłakał. O wynik wyborów trzeba kunia pytać.",0,0,0,0,"Jul 22, 2025 · 10:37 AM UTC",15,82,https://nitter.net/cro_vv/status/1947606805791568041#m
185,Lukson1992,Syn Janusza,Ale po 21:00 było głośno😉,0,0,0,0,"Jul 22, 2025 · 10:36 AM UTC",5,25,https://nitter.net/Lukson1992/status/1947606775068287084#m
186,KamilLipsk28381,Kamil Lipski,"Ale Murzyni będa mieli używnaie w takich strefach! Nie możesz krzyczeć, bo to strefa ciszy!",0,0,0,0,"Jul 22, 2025 · 10:36 AM UTC",15,91,https://nitter.net/KamilLipsk28381/status/1947606638405288415#m
187,SpartanWojtek,Wojtek Spartan 2.0 Aristodemos - Spartiata,Zrobi Pan coś tym? Czy tylko potańczy politycznie nad trumnami?,26,6,0,0,"Jul 22, 2025 · 8:23 AM UTC",10,63,https://nitter.net/SpartanWojtek/status/1947573234225823758#m
188,AniaRegu,Sofia🐈,Ah ten Trzaskowski 😅,0,0,0,0,"Jul 22, 2025 · 10:35 AM UTC",4,20,https://nitter.net/AniaRegu/status/1947606399648678096#m
189,Anna_Hev,HAnna Hevert,"Wymiarem sprawiedliwości rządzi PiS, czy KO15X? Wybory wygrał Trzaskowski, czy alfons? ... bo to Polska właśnie.",91,6,25,0,"Jul 22, 2025 · 9:10 AM UTC",16,112,https://nitter.net/Anna_Hev/status/1947584997705322538#m
190,PsotnyTomasz,Tomasz,"Nawet Trzaskowski wie, że tu bajki dla idiotów z grupy słabi razem. Upadek waszych mózgów jest spektakularny!",0,0,0,0,"Jul 22, 2025 · 10:34 AM UTC",17,109,https://nitter.net/PsotnyTomasz/status/1947606146669547795#m
191,Ultramaryna_PL,Ultramaryna,Będzie jakaś strefa dla promowania onanizmu?,0,0,0,0,"Jul 22, 2025 · 10:33 AM UTC",6,44,https://nitter.net/Ultramaryna_PL/status/1947605825880793398#m
